Ensembl Gene ID	Ensembl Transcript ID	3' UTR Start	3' UTR End
FBgn0039633	FBtr0330301		
FBgn0039633	FBtr0330301	29106703	29108948
FBgn0039633	FBtr0330300		
FBgn0039633	FBtr0330300	29106703	29108948
FBgn0039633	FBtr0330299		
FBgn0039633	FBtr0330299	29106784	29108948
FBgn0039633	FBtr0085365		
FBgn0039633	FBtr0085365	29106703	29106821
FBgn0011604	FBtr0087843		
FBgn0011604	FBtr0087843	12640338	12640628
FBgn0011604	FBtr0087842		
FBgn0011604	FBtr0087842	12640338	12640628
FBgn0011604	FBtr0087841		
FBgn0011604	FBtr0087841	12640338	12640628
FBgn0026749	FBtr0073789		
FBgn0026749	FBtr0073789	13385914	13386343
FBgn0026749	FBtr0100168		
FBgn0026749	FBtr0100168	13385914	13386533
FBgn0034425	FBtr0086563		
FBgn0034425	FBtr0086563	19281418	19281622
FBgn0037754	FBtr0082139		
FBgn0037754	FBtr0082139	9786858	9789323
FBgn0036351	FBtr0075866		
FBgn0036351	FBtr0075866	13380359	13380478
FBgn0020312	FBtr0071637		
FBgn0020312	FBtr0071637	21123735	21124117
FBgn0020312	FBtr0071638		
FBgn0020312	FBtr0071638	21123735	21124117
FBgn0034263	FBtr0086859	17723003	17723381
FBgn0037153	FBtr0301492		
FBgn0037153	FBtr0301492	22242660	22242792
FBgn0037153	FBtr0333219		
FBgn0037153	FBtr0333219	22242660	22247702
FBgn0033960	FBtr0087472		
FBgn0033960	FBtr0087472	14753337	14753471
FBgn0033960	FBtr0087471		
FBgn0033960	FBtr0087471	14753337	14753471
FBgn0033960	FBtr0289934		
FBgn0033960	FBtr0289934	14753337	14753471
FBgn0033960	FBtr0087473	14753337	14753471
FBgn0033960	FBtr0087473		
FBgn0051360	FBtr0083480		
FBgn0051360	FBtr0083480	17685532	17685807
FBgn0030932	FBtr0340368		
FBgn0030932	FBtr0340368	18505883	18506065
FBgn0030932	FBtr0074622		
FBgn0030932	FBtr0074622	18505883	18506065
FBgn0052176	FBtr0075218		
FBgn0052176	FBtr0075218	17437859	17437971
FBgn0029828	FBtr0070864		
FBgn0029828	FBtr0070864	5957970	5958283
FBgn0032728	FBtr0081133		
FBgn0032728	FBtr0081133	18971983	18972004
FBgn0050273	FBtr0346948		
FBgn0050273	FBtr0346948	22667696	22668315
FBgn0050273	FBtr0346948	22668649	22668848
FBgn0010382	FBtr0080777		
FBgn0010382	FBtr0080777	15727581	15728880
FBgn0010382	FBtr0080775		
FBgn0010382	FBtr0080775	15727784	15728880
FBgn0010382	FBtr0080773		
FBgn0010382	FBtr0080773	15727581	15728880
FBgn0010382	FBtr0080776		
FBgn0010382	FBtr0080776	15727581	15728880
FBgn0010382	FBtr0080774		
FBgn0010382	FBtr0080774	15727784	15728880
FBgn0010382	FBtr0305561		
FBgn0010382	FBtr0305561	15727784	15728880
FBgn0029590	FBtr0309970		
FBgn0029590	FBtr0309970	1821469	1821499
FBgn0062517	FBtr0072928		
FBgn0062517	FBtr0072928	2596850	2596998
FBgn0038645	FBtr0083686		
FBgn0038645	FBtr0083686	18725399	18725591
FBgn0032265	FBtr0080094		
FBgn0032265	FBtr0080094	10533577	10533647
FBgn0045482	FBtr0071965		
FBgn0034784	FBtr0343181		
FBgn0034784	FBtr0343181	22842466	22842977
FBgn0034784	FBtr0071894		
FBgn0034784	FBtr0071894	22842466	22842602
FBgn0050393	FBtr0071620	21266364	21266450
FBgn0262030	FBtr0303925	2005075	2005306
FBgn0262030	FBtr0333432	2005119	2005306
FBgn0262030	FBtr0333432	2003109	2003662
FBgn0042696	FBtr0089141		
FBgn0042696	FBtr0089141	268314	270449
FBgn0042696	FBtr0333678		
FBgn0042696	FBtr0333678	268175	270449
FBgn0261873	FBtr0089978		
FBgn0261873	FBtr0089978	8238447	8240474
FBgn0261873	FBtr0308220		
FBgn0261873	FBtr0308220	8238447	8239427
FBgn0261873	FBtr0089974		
FBgn0261873	FBtr0089974	8238447	8240474
FBgn0261873	FBtr0333721		
FBgn0261873	FBtr0333721	8238447	8239427
FBgn0261873	FBtr0089975		
FBgn0261873	FBtr0089975	8238447	8239427
FBgn0261873	FBtr0308219		
FBgn0261873	FBtr0308219	8238447	8239427
FBgn0261873	FBtr0340142		
FBgn0261873	FBtr0340142	8238447	8240474
FBgn0261873	FBtr0308217		
FBgn0261873	FBtr0308217	8238447	8239427
FBgn0261873	FBtr0340141		
FBgn0261873	FBtr0340141	8238447	8239427
FBgn0261873	FBtr0308218		
FBgn0261873	FBtr0308218	8238447	8239427
FBgn0261873	FBtr0100376		
FBgn0261873	FBtr0100376	8238447	8239427
FBgn0261873	FBtr0111034		
FBgn0261873	FBtr0111034	8238447	8239427
FBgn0261873	FBtr0333720		
FBgn0261873	FBtr0333720	8238447	8240474
FBgn0261873	FBtr0100375		
FBgn0261873	FBtr0100375	8238447	8239427
FBgn0034663	FBtr0071740		
FBgn0034663	FBtr0071740	21834230	21834298
FBgn0035594	FBtr0077162		
FBgn0015379	FBtr0077193		
FBgn0015379	FBtr0077193	21346432	21346858
FBgn0016041	FBtr0333748		
FBgn0016041	FBtr0333748	7739041	7739978
FBgn0016041	FBtr0071074		
FBgn0016041	FBtr0071074	7739041	7739572
FBgn0016041	FBtr0071073		
FBgn0016041	FBtr0071073	7739041	7739572
FBgn0029131	FBtr0086108		
FBgn0029131	FBtr0086108	6652647	6652842
FBgn0034507	FBtr0290122	20354108	20354213
FBgn0000181	FBtr0087782		
FBgn0000181	FBtr0087782	12870913	12871794
FBgn0000181	FBtr0087783	12870913	12871240
FBgn0033602	FBtr0088114		
FBgn0033602	FBtr0088114	11266771	11266856
FBgn0051948	FBtr0077787	2415359	2415502
FBgn0051948	FBtr0077788		
FBgn0051948	FBtr0077788	2415434	2415502
FBgn0011764	FBtr0289960		
FBgn0011764	FBtr0289960	16337808	16338771
FBgn0011764	FBtr0089261		
FBgn0011764	FBtr0089261	16337808	16340443
FBgn0011764	FBtr0089262		
FBgn0011764	FBtr0089262	16337808	16338771
FBgn0011764	FBtr0089259		
FBgn0011764	FBtr0089259	16337808	16340443
FBgn0011764	FBtr0089263		
FBgn0011764	FBtr0089263	16337808	16340624
FBgn0011764	FBtr0089260		
FBgn0011764	FBtr0089260	16337808	16340443
FBgn0011764	FBtr0339766		
FBgn0011764	FBtr0339766	16337808	16338884
FBgn0003248	FBtr0083697		
FBgn0003248	FBtr0083697	18900856	18901019
FBgn0001977	FBtr0080725		
FBgn0001977	FBtr0080725	15036575	15037871
FBgn0001977	FBtr0080725	15036293	15036520
FBgn0014859	FBtr0301347		
FBgn0014859	FBtr0301347	20683462	20686809
FBgn0014859	FBtr0081397		
FBgn0014859	FBtr0081397	20683462	20686809
FBgn0030340	FBtr0303268		
FBgn0030340	FBtr0303268	11842662	11842950
FBgn0036992	FBtr0078225		
FBgn0036992	FBtr0078225	20438166	20438225
FBgn0036992	FBtr0078226		
FBgn0036992	FBtr0078226	20438166	20438225
FBgn0051866	FBtr0080287		
FBgn0051866	FBtr0080287	11993984	11994054
FBgn0030558	FBtr0339497		
FBgn0030558	FBtr0339497	14264739	14265379
FBgn0030558	FBtr0073908		
FBgn0030558	FBtr0073908	14264739	14264844
FBgn0010612	FBtr0305994		
FBgn0010612	FBtr0305994	10975522	10975901
FBgn0010612	FBtr0080167		
FBgn0010612	FBtr0080167	10975778	10975901
FBgn0010612	FBtr0110872		
FBgn0010612	FBtr0110872	10975778	10975901
FBgn0052475	FBtr0072462		
FBgn0052475	FBtr0072462	26079	26308
FBgn0052475	FBtr0329896		
FBgn0052475	FBtr0329896	26079	26308
FBgn0003415	FBtr0078329		
FBgn0003415	FBtr0078329	20992814	20995703
FBgn0003415	FBtr0112830		
FBgn0003415	FBtr0112830	20994131	20995703
FBgn0003415	FBtr0078328		
FBgn0003415	FBtr0078328	20994131	20995703
FBgn0003415	FBtr0333284		
FBgn0003415	FBtr0333284	20994131	20995703
FBgn0040341	FBtr0070163	876497	876612
FBgn0031322	FBtr0077972		
FBgn0031322	FBtr0077972	1196444	1196807
FBgn0031322	FBtr0335379		
FBgn0031322	FBtr0335379	1196444	1196807
FBgn0031322	FBtr0307057		
FBgn0031322	FBtr0307057	1196444	1196807
FBgn0031322	FBtr0307056		
FBgn0031322	FBtr0307056	1196444	1196807
FBgn0085407	FBtr0342658		
FBgn0085407	FBtr0342658	7098188	7100092
FBgn0085407	FBtr0112612		
FBgn0085407	FBtr0112612	7098188	7100092
FBgn0085407	FBtr0112611		
FBgn0085407	FBtr0112611	7099692	7100092
FBgn0085407	FBtr0301525		
FBgn0085407	FBtr0301525	7099692	7100092
FBgn0024249	FBtr0087183	16277685	16277788
FBgn0036118	FBtr0076202	11062119	11062215
FBgn0036211	FBtr0302136		
FBgn0036211	FBtr0302136	11816983	11817143
FBgn0036211	FBtr0076079		
FBgn0036211	FBtr0076079	11816983	11817143
FBgn0036211	FBtr0110869		
FBgn0036211	FBtr0110869	11817213	11817479
FBgn0036211	FBtr0301135		
FBgn0036211	FBtr0301135	11816983	11818073
FBgn0036211	FBtr0110868		
FBgn0036211	FBtr0110868	11817213	11817479
FBgn0036211	FBtr0076078		
FBgn0036211	FBtr0076078	11816695	11817143
FBgn0036211	FBtr0343994		
FBgn0036211	FBtr0343994	11817213	11817479
FBgn0036773	FBtr0333698		
FBgn0036773	FBtr0333698	18089132	18089180
FBgn0036773	FBtr0075137		
FBgn0036773	FBtr0075137	18088417	18089180
FBgn0000277	FBtr0085614		
FBgn0000277	FBtr0085614	30212488	30212568
FBgn0002736	FBtr0071569		
FBgn0002736	FBtr0071569	21129196	21129737
FBgn0010113	FBtr0085620		
FBgn0010113	FBtr0085620	30360541	30362093
FBgn0010113	FBtr0085619		
FBgn0010113	FBtr0085619	30360541	30362093
FBgn0010113	FBtr0330311		
FBgn0010113	FBtr0330311	30360541	30372382
FBgn0010113	FBtr0085621		
FBgn0010113	FBtr0085621	30361831	30362093
FBgn0024921	FBtr0333059		
FBgn0024921	FBtr0333059	6197722	6200385
FBgn0024921	FBtr0077002		
FBgn0024921	FBtr0077002	6197722	6199596
FBgn0024921	FBtr0077000		
FBgn0024921	FBtr0077000	6197722	6200385
FBgn0024921	FBtr0077001		
FBgn0024921	FBtr0077001	6197722	6199596
FBgn0032192	FBtr0079959		
FBgn0032192	FBtr0079959	10207085	10207310
FBgn0264830	FBtr0334692	12261144	12261230
FBgn0031224	FBtr0078116	144095	144227
FBgn0039777	FBtr0085690	30487016	30487099
FBgn0038772	FBtr0083835		
FBgn0038772	FBtr0083835	20059053	20059291
FBgn0052457	FBtr0300620		
FBgn0052457	FBtr0300620	22988161	22988262
FBgn0052457	FBtr0300619	22988161	22988262
FBgn0050416	FBtr0343205		
FBgn0050416	FBtr0343205	23321481	23321607
FBgn0050416	FBtr0300955		
FBgn0050416	FBtr0300955	23321481	23321607
FBgn0265186	FBtr0339107		
FBgn0265186	FBtr0339107	12948348	12948653
FBgn0265186	FBtr0339106		
FBgn0265186	FBtr0339106	12948348	12948653
FBgn0052532	FBtr0340420		
FBgn0052532	FBtr0340420	19532012	19533163
FBgn0052532	FBtr0340419		
FBgn0052532	FBtr0340419	19532012	19533163
FBgn0052532	FBtr0340418		
FBgn0052532	FBtr0340418	19531851	19533163
FBgn0267104	FBtr0346197	29256898	29256937
FBgn0267104	FBtr0346197	29257061	29257425
FBgn0267104	FBtr0346198	29256898	29256937
FBgn0267104	FBtr0346198	29257082	29257425
FBgn0033402	FBtr0088598		
FBgn0033402	FBtr0088598	9303678	9303893
FBgn0033402	FBtr0345024		
FBgn0033402	FBtr0345024	9303678	9303893
FBgn0033402	FBtr0333000		
FBgn0033402	FBtr0333000	9302823	9303893
FBgn0039644	FBtr0085387		
FBgn0039644	FBtr0085387	29164550	29164966
FBgn0039644	FBtr0085386		
FBgn0039644	FBtr0085386	29164550	29164966
FBgn0034451	FBtr0086502		
FBgn0034451	FBtr0086502	19485494	19485802
FBgn0001316	FBtr0072565		
FBgn0001316	FBtr0072565	434299	435117
FBgn0001316	FBtr0333852		
FBgn0001316	FBtr0333852	434299	435117
FBgn0001316	FBtr0112807		
FBgn0001316	FBtr0112807	434299	435117
FBgn0001316	FBtr0343527		
FBgn0001316	FBtr0343527	434299	435117
FBgn0001316	FBtr0333850		
FBgn0001316	FBtr0333850	434299	435117
FBgn0001316	FBtr0112808		
FBgn0001316	FBtr0112808	442579	442875
FBgn0001316	FBtr0333851		
FBgn0001316	FBtr0333851	434299	435117
FBgn0001316	FBtr0110818		
FBgn0001316	FBtr0110818	434083	435117
FBgn0001316	FBtr0343526		
FBgn0001316	FBtr0343526	442579	442875
FBgn0037646	FBtr0340014		
FBgn0037646	FBtr0340014	8981924	8982167
FBgn0037646	FBtr0340014	8982239	8982793
FBgn0037646	FBtr0081958		
FBgn0037646	FBtr0081958	8982641	8982793
FBgn0038325	FBtr0083115		
FBgn0038325	FBtr0083115	15353720	15354269
FBgn0061197	FBtr0089668		
FBgn0061197	FBtr0089668	12303562	12303760
FBgn0061197	FBtr0089668	12303403	12303494
FBgn0061197	FBtr0089668	12302544	12303336
FBgn0061197	FBtr0089669		
FBgn0061197	FBtr0089669	12302544	12302846
FBgn0061197	FBtr0089670		
FBgn0061197	FBtr0089670	12302544	12303336
FBgn0061197	FBtr0089670	12303403	12303457
FBgn0061197	FBtr0089671		
FBgn0061197	FBtr0089671	12303562	12303760
FBgn0061197	FBtr0089671	12302544	12303313
FBgn0030740	FBtr0074237	16321431	16322047
FBgn0030740	FBtr0331756		
FBgn0030740	FBtr0331756	16321431	16322047
FBgn0014366	FBtr0078751	5589601	5589820
FBgn0262985	FBtr0306821		
FBgn0262985	FBtr0306821	6185767	6185853
FBgn0262985	FBtr0306822		
FBgn0262985	FBtr0306822	6185715	6185853
FBgn0264325	FBtr0084590		
FBgn0264325	FBtr0084590	24049180	24049258
FBgn0004406	FBtr0080571		
FBgn0004406	FBtr0080571	13823980	13824139
FBgn0031324	FBtr0114498		
FBgn0031324	FBtr0114498	1204976	1205250
FBgn0037620	FBtr0081948		
FBgn0037620	FBtr0081948	8728367	8728451
FBgn0034520	FBtr0342701		
FBgn0034520	FBtr0342701	20559142	20559474
FBgn0034520	FBtr0342702		
FBgn0034520	FBtr0342702	20559142	20559953
FBgn0259685	FBtr0111008		
FBgn0259685	FBtr0111008	24313880	24314432
FBgn0259685	FBtr0084603		
FBgn0259685	FBtr0084603	24313880	24314432
FBgn0259685	FBtr0304726		
FBgn0259685	FBtr0304726	24313880	24314541
FBgn0259685	FBtr0334925		
FBgn0259685	FBtr0334925	24313880	24314432
FBgn0026722	FBtr0088850		
FBgn0026722	FBtr0088850	7936622	7936840
FBgn0036488	FBtr0075643		
FBgn0036488	FBtr0075643	15162366	15162470
FBgn0039264	FBtr0113282		
FBgn0039264	FBtr0113282	25047361	25047409
FBgn0030306	FBtr0340294		
FBgn0030306	FBtr0340294	11486122	11486566
FBgn0030306	FBtr0340293		
FBgn0030306	FBtr0340293	11486122	11486238
FBgn0030306	FBtr0073506		
FBgn0030306	FBtr0073506	11486122	11486165
FBgn0030306	FBtr0073506	11486236	11486269
FBgn0053827	FBtr0091831	21475061	21475121
FBgn0031048	FBtr0074761	19641191	19641776
FBgn0037234	FBtr0336484		
FBgn0037234	FBtr0336484	4325500	4325703
FBgn0037234	FBtr0100617		
FBgn0037234	FBtr0100617	4325836	4326379
FBgn0037234	FBtr0336483		
FBgn0037234	FBtr0336483	4325836	4326093
FBgn0037234	FBtr0078907		
FBgn0037234	FBtr0078907	4325723	4326093
FBgn0035488	FBtr0332982		
FBgn0035488	FBtr0332982	4037523	4038458
FBgn0035488	FBtr0114509		
FBgn0035488	FBtr0114509	4037523	4038458
FBgn0030270	FBtr0307189		
FBgn0030270	FBtr0307189	11140474	11140619
FBgn0030270	FBtr0073473	11140474	11140619
FBgn0030270	FBtr0073473		
FBgn0035639	FBtr0077112		
FBgn0035639	FBtr0077112	5811930	5811979
FBgn0035639	FBtr0077112	5812065	5812228
FBgn0035639	FBtr0310533		
FBgn0035639	FBtr0310533	5812076	5812228
FBgn0035639	FBtr0310534		
FBgn0035639	FBtr0310534	5811930	5812228
FBgn0265834	FBtr0342669		
FBgn0265834	FBtr0342669	19956919	19957004
FBgn0031534	FBtr0343238		
FBgn0031534	FBtr0343238	3451568	3452106
FBgn0031534	FBtr0077517		
FBgn0031534	FBtr0077517	3451568	3452106
FBgn0033942	FBtr0087514		
FBgn0033942	FBtr0087514	14512559	14512691
FBgn0035741	FBtr0076912		
FBgn0035741	FBtr0076912	7127889	7128118
FBgn0264487	FBtr0332814		
FBgn0264487	FBtr0332814	21813005	21813085
FBgn0031012	FBtr0074683		
FBgn0031012	FBtr0074683	19301330	19301580
FBgn0031012	FBtr0343320		
FBgn0031012	FBtr0343320	19301330	19301580
FBgn0085303	FBtr0112469		
FBgn0085303	FBtr0112469	15732650	15732694
FBgn0051161	FBtr0304668		
FBgn0051161	FBtr0304668	22618195	22618300
FBgn0085192	FBtr0112354		
FBgn0085192	FBtr0112354	11988636	11988801
FBgn0085192	FBtr0310150		
FBgn0085192	FBtr0310150	11988636	11988801
FBgn0038651	FBtr0273382		
FBgn0038651	FBtr0273382	18750436	18750571
FBgn0038651	FBtr0305051		
FBgn0038651	FBtr0305051	18750436	18750571
FBgn0029936	FBtr0331308		
FBgn0029936	FBtr0331308	7102555	7103019
FBgn0029936	FBtr0071019		
FBgn0029936	FBtr0071019	7102835	7103019
FBgn0029936	FBtr0071019	7102555	7102709
FBgn0265139	FBtr0300224		
FBgn0265139	FBtr0300224	1454105	1454177
FBgn0265139	FBtr0114515		
FBgn0265139	FBtr0114515	1454105	1454177
FBgn0031775	FBtr0302213		
FBgn0031775	FBtr0302213	6067668	6067766
FBgn0036466	FBtr0075666	15049550	15049695
FBgn0266445	FBtr0344439	6091821	6092244
FBgn0266445	FBtr0344439	6092995	6093707
FBgn0266445	FBtr0344439	6093793	6095153
FBgn0266445	FBtr0344439	6095238	6096498
FBgn0042179	FBtr0332979		
FBgn0042179	FBtr0332979	4061852	4061923
FBgn0042179	FBtr0073204		
FBgn0042179	FBtr0073204	4061852	4061923
FBgn0051050	FBtr0085317		
FBgn0051050	FBtr0085317	28650041	28650142
FBgn0051050	FBtr0336752		
FBgn0051050	FBtr0336752	28649909	28650142
FBgn0031826	FBtr0079286		
FBgn0031826	FBtr0079286	6498342	6498466
FBgn0022382	FBtr0088437		
FBgn0022382	FBtr0088437	9995820	9996490
FBgn0022382	FBtr0112901		
FBgn0022382	FBtr0112901	9996962	9997101
FBgn0022382	FBtr0112902		
FBgn0022382	FBtr0112902	9996962	9997423
FBgn0022382	FBtr0088438		
FBgn0022382	FBtr0088438	9993890	9996490
FBgn0039914	FBtr0089103		
FBgn0039914	FBtr0089103	623219	623370
FBgn0050090	FBtr0087279		
FBgn0050090	FBtr0087279	15690914	15691014
FBgn0032549	FBtr0343710		
FBgn0032549	FBtr0343710	14774464	14774588
FBgn0032549	FBtr0343710	14773814	14774372
FBgn0032549	FBtr0301695		
FBgn0032549	FBtr0301695	14773814	14773872
FBgn0037744	FBtr0082131		
FBgn0037744	FBtr0082131	9761146	9761208
FBgn0038381	FBtr0083200		
FBgn0038381	FBtr0083200	15909887	15910367
FBgn0050291	FBtr0071549		
FBgn0050291	FBtr0071549	21007755	21007801
FBgn0011653	FBtr0073260		
FBgn0011653	FBtr0073260	4161666	4161994
FBgn0011653	FBtr0332659		
FBgn0011653	FBtr0332659	4161666	4161994
FBgn0038506	FBtr0083438	17410732	17410840
FBgn0263995	FBtr0330273		
FBgn0263995	FBtr0330273	18011137	18011713
FBgn0263995	FBtr0330273	18012096	18012150
FBgn0263995	FBtr0330273	18013148	18015779
FBgn0263995	FBtr0330279		
FBgn0263995	FBtr0330279	18013148	18015779
FBgn0263995	FBtr0330279	18010112	18010150
FBgn0263995	FBtr0330279	18010228	18010574
FBgn0263995	FBtr0330279	18010921	18010958
FBgn0263995	FBtr0330279	18011097	18011713
FBgn0263995	FBtr0330278		
FBgn0263995	FBtr0330278	18010112	18010150
FBgn0263995	FBtr0330278	18010228	18010574
FBgn0263995	FBtr0330278	18013148	18014732
FBgn0263995	FBtr0330280		
FBgn0263995	FBtr0330280	18012096	18012150
FBgn0263995	FBtr0330280	18010112	18010150
FBgn0263995	FBtr0330280	18010228	18010574
FBgn0263995	FBtr0330280	18011097	18011713
FBgn0263995	FBtr0330280	18013150	18015779
FBgn0263995	FBtr0330275		
FBgn0263995	FBtr0330275	18012096	18012150
FBgn0263995	FBtr0330275	18010112	18010150
FBgn0263995	FBtr0330275	18010228	18010574
FBgn0263995	FBtr0330275	18013148	18018892
FBgn0263995	FBtr0330276		
FBgn0263995	FBtr0330276	18010112	18010150
FBgn0263995	FBtr0330276	18010228	18010574
FBgn0263995	FBtr0330276	18011097	18011713
FBgn0263995	FBtr0330276	18013148	18014732
FBgn0263995	FBtr0330277		
FBgn0263995	FBtr0330277	18012096	18012150
FBgn0263995	FBtr0330277	18010112	18010150
FBgn0263995	FBtr0330277	18010228	18010574
FBgn0263995	FBtr0330277	18013150	18018892
FBgn0263995	FBtr0330271		
FBgn0263995	FBtr0330271	18013467	18015779
FBgn0263995	FBtr0330269		
FBgn0263995	FBtr0330269	18012096	18012150
FBgn0263995	FBtr0330269	18013148	18015779
FBgn0263995	FBtr0330269	18010112	18010150
FBgn0263995	FBtr0330269	18010228	18010574
FBgn0263995	FBtr0330269	18011097	18011255
FBgn0263995	FBtr0330274		
FBgn0263995	FBtr0330274	18013195	18018892
FBgn0263995	FBtr0330272		
FBgn0263995	FBtr0330272	18013175	18014732
FBgn0263995	FBtr0330270		
FBgn0263995	FBtr0330270	18011137	18011713
FBgn0263995	FBtr0330270	18013148	18018892
FBgn0032464	FBtr0080421		
FBgn0032464	FBtr0080421	12981195	12981293
FBgn0011573	FBtr0072777		
FBgn0011573	FBtr0072777	1797175	1797307
FBgn0000826	FBtr0070234	1356488	1356657
FBgn0029629	FBtr0070446		
FBgn0029629	FBtr0070446	2609247	2609372
FBgn0036043	FBtr0076326		
FBgn0036043	FBtr0076326	9785317	9786466
FBgn0036043	FBtr0076325		
FBgn0036043	FBtr0076325	9785317	9786236
FBgn0036043	FBtr0076323		
FBgn0036043	FBtr0076323	9785317	9786466
FBgn0036043	FBtr0076320		
FBgn0036043	FBtr0076320	9785317	9786466
FBgn0036043	FBtr0076321		
FBgn0036043	FBtr0076321	9785317	9786236
FBgn0036043	FBtr0301228		
FBgn0036043	FBtr0301228	9781297	9781368
FBgn0036043	FBtr0076318		
FBgn0036043	FBtr0076318	9785317	9785388
FBgn0036043	FBtr0331848		
FBgn0036043	FBtr0331848	9785317	9786466
FBgn0036043	FBtr0076319		
FBgn0036043	FBtr0076319	9785317	9786236
FBgn0036043	FBtr0076317		
FBgn0036043	FBtr0076317	9785317	9786466
FBgn0036043	FBtr0076327		
FBgn0036043	FBtr0076327	9785317	9786236
FBgn0036043	FBtr0076324		
FBgn0036043	FBtr0076324	9785317	9786236
FBgn0036043	FBtr0076322		
FBgn0036043	FBtr0076322	9785317	9786236
FBgn0004168	FBtr0086577		
FBgn0004168	FBtr0086577	19119461	19119483
FBgn0004168	FBtr0086577	19120524	19121958
FBgn0053177	FBtr0073962		
FBgn0053177	FBtr0073962	15082194	15082369
FBgn0086712	FBtr0088090		
FBgn0086712	FBtr0088090	11616869	11616929
FBgn0034261	FBtr0086840		
FBgn0034261	FBtr0086840	17690043	17690822
FBgn0034261	FBtr0086839		
FBgn0034261	FBtr0086839	17690043	17690822
FBgn0029608	FBtr0070416		
FBgn0029608	FBtr0070416	2252332	2252595
FBgn0029608	FBtr0342767		
FBgn0029608	FBtr0342767	2252332	2252595
FBgn0034612	FBtr0071619		
FBgn0034612	FBtr0071619	21285248	21285719
FBgn0038946	FBtr0310473		
FBgn0038946	FBtr0310473	22356126	22356264
FBgn0038946	FBtr0084205		
FBgn0038946	FBtr0084205	22356126	22356264
FBgn0020637	FBtr0077059		
FBgn0020637	FBtr0077059	6132990	6133153
FBgn0034324	FBtr0086760		
FBgn0015037	FBtr0088592		
FBgn0015037	FBtr0088592	9242043	9242139
FBgn0039641	FBtr0085412	29145678	29145832
FBgn0037626	FBtr0081916		
FBgn0037626	FBtr0081916	8771023	8771150
FBgn0262891	FBtr0306305		
FBgn0262891	FBtr0306305	14537192	14537272
FBgn0032435	FBtr0080370		
FBgn0032435	FBtr0080370	12451928	12452047
FBgn0035849	FBtr0076724		
FBgn0035849	FBtr0076724	8183361	8183518
FBgn0035849	FBtr0076725	8183361	8183518
FBgn0035849	FBtr0076725		
FBgn0034162	FBtr0087042		
FBgn0034162	FBtr0087042	16871744	16871851
FBgn0265002	FBtr0335510		
FBgn0265002	FBtr0335510	10064121	10064797
FBgn0265002	FBtr0335509		
FBgn0265002	FBtr0335509	10064340	10064797
FBgn0050409	FBtr0305674		
FBgn0050409	FBtr0305674	23354924	23354969
FBgn0050409	FBtr0305674	23355026	23355321
FBgn0050409	FBtr0072004	23355026	23355321
FBgn0050409	FBtr0072004	23354924	23354969
FBgn0038706	FBtr0083770	19423779	19423908
FBgn0031119	FBtr0077312		
FBgn0031119	FBtr0077312	20514815	20515828
FBgn0039564	FBtr0085255		
FBgn0039564	FBtr0085255	27957239	27957326
FBgn0031531	FBtr0077590	3411107	3411199
FBgn0037724	FBtr0082101	9644978	9645266
FBgn0033457	FBtr0088375	9866535	9866684
FBgn0263038	FBtr0306927		
FBgn0263038	FBtr0306927	14163508	14163941
FBgn0004780	FBtr0081690		
FBgn0004780	FBtr0081690	6693459	6693527
FBgn0038257	FBtr0336877		
FBgn0038257	FBtr0336877	14746092	14746155
FBgn0038257	FBtr0083016		
FBgn0038257	FBtr0083016	14746092	14746155
FBgn0038257	FBtr0336878		
FBgn0038257	FBtr0336878	14746092	14746155
FBgn0038257	FBtr0083017		
FBgn0038257	FBtr0083017	14745901	14746155
FBgn0000318	FBtr0329967		
FBgn0000318	FBtr0329967	5521290	5521382
FBgn0000318	FBtr0079095		
FBgn0000318	FBtr0079095	5521290	5521382
FBgn0000318	FBtr0329968		
FBgn0000318	FBtr0329968	5521290	5521382
FBgn0038887	FBtr0113262		
FBgn0038887	FBtr0113262	21406518	21406690
FBgn0038887	FBtr0113261		
FBgn0038887	FBtr0113261	21406518	21406690
FBgn0061360	FBtr0091651	12634166	12635823
FBgn0033308	FBtr0290280		
FBgn0033308	FBtr0290280	8594031	8594164
